"No","ClassNo","ClassName_E","FXY","ElementName_E","Note_E","BUFR_Unit","BUFR_Scale","BUFR_ReferenceValue","BUFR_DataWidth_Bits","CREX_Unit","CREX_Scale","CREX_DataWidth_Char","Status"
984.00,"21","Radar data","021104","Likelihood computed for solution",,"Numeric","3","-30000","15","Numeric","3","5","Operational"
985.00,"21","Radar data","021105","Normalized radar cross-section",,"dB","2","-10000","14","dB","2","5","Operational"
986.00,"21","Radar data","021106","Kp variance coefficient (alpha)",,"Numeric","3","0","14","Numeric","3","5","Operational"
987.00,"21","Radar data","021107","Kp variance coefficient (beta)",,"Numeric","8","0","16","Numeric","8","5","Operational"
988.00,"21","Radar data","021109","SEAWINDS wind vector cell quality",,"Flag table","0","0","17","Flag table","0","6","Operational"
989.00,"21","Radar data","021110","Number of inner-beam sigma-0 (forward of satellite)",,"Numeric","0","0","6","Numeric","0","2","Operational"
990.00,"21","Radar data","021111","Number of outer-beam sigma-0 (forward of satellite)",,"Numeric","0","0","6","Numeric","0","2","Operational"
991.00,"21","Radar data","021112","Number of inner-beam sigma-0 (aft of satellite)",,"Numeric","0","0","6","Numeric","0","2","Operational"
992.00,"21","Radar data","021113","Number of outer-beam sigma-0 (aft of satellite)",,"Numeric","0","0","6","Numeric","0","2","Operational"
993.00,"21","Radar data","021114","Kp variance coefficient (gamma)",,"dB","3","-140000","18","dB","3","6","Operational"
994.00,"21","Radar data","021115","SEAWINDS sigma-0 quality",,"Flag table","0","0","17","Flag table","0","6","Operational"
995.00,"21","Radar data","021116","SEAWINDS sigma-0 mode",,"Flag table","0","0","17","Flag table","0","6","Operational"
996.00,"21","Radar data","021117","Sigma-0 variance quality control",,"Numeric","2","0","16","Numeric","2","5","Operational"
997.00,"21","Radar data","021118","Attenuation correction on sigma-0",,"dB","2","-10000","14","dB","2","5","Operational"
998.00,"21","Radar data","021119","Wind scatterometer geophysical model function",,"Code table","0","0","6","Code table","0","2","Operational"
999.00,"21","Radar data","021120","Probability of rain",,"Numeric","3","0","10","Numeric","3","4","Operational"
1000.00,"21","Radar data","021121","SEAWINDS NOF rain index","*#BUFR_15_1_1_TableB.doc#BC_Cls21a","Numeric","0","0","8","Numeric","0","3","Operational"
1001.00,"21","Radar data","021122","Attenuation correction on sigma-0 (from tB)",,"dB","2","-10000","14","dB","2","5","Operational"
1002.00,"21","Radar data","021123","SEAWINDS normalized radar cross-section",,"dB","2","-30000","15","dB","2","5","Operational"
1003.00,"21","Radar data","021128","Number of valid points per second used to derive previous parameters",,"Numeric","0","0","8","Numeric","0","3","Operational"
1004.00,"21","Radar data","021130","Spectrum total energy",,"Numeric","6","0","28","Numeric","6","9","Operational"
1005.00,"21","Radar data","021131","Spectrum max energy",,"Numeric","6","0","28","Numeric","6","9","Operational"
1006.00,"21","Radar data","021132","Direction of spectrum max on higher resolution grid",,"deg","3","0","19","deg","3","6","Operational"
1007.00,"21","Radar data","021133","Wavelength of spectrum max on higher resolution grid",,"m","3","0","29","m","3","9","Operational"
1008.00,"21","Radar data","021134","Range resolution of cress covariance spectrum",,"rad/m","3","0","19","rad/m","3","6","Operational"
1009.00,"21","Radar data","021135","Real part of cross spectra polar grid number of bins",,"Numeric","3","-524288","20","Numeric","3","7","Operational"
1010.00,"21","Radar data","021136","Imaginary part of cross spectra polar grid number of bins",,"Numeric","3","-524288","20","Numeric","3","7","Operational"
1011.00,"21","Radar data","021137","Ku band corrected ocean backscatter coefficient",,"dB","2","-32768","16","dB","2","5","Operational"
1012.00,"21","Radar data","021138","Std Ku band corrected ocean backscatter coefficient",,"dB","2","-32768","16","dB","2","5","Operational"
1013.00,"21","Radar data","021139","Ku band net instrumental correction for AGC",,"dB","2","-2048","12","dB","2","4","Operational"
1014.00,"21","Radar data","021140","S band corrected ocean backscatter coefficient",,"dB","2","-32768","16","dB","2","5","Operational"
1015.00,"21","Radar data","021141","Std S band corrected ocean backscatter coefficient",,"dB","2","-32768","16","dB","2","5","Operational"
1016.00,"21","Radar data","021142","S band net instrumental correction for AGC",,"dB","2","-1024","11","dB","2","4","Operational"
1017.00,"21","Radar data","021143","Ku band rain attenuation",,"dB","2","-1073741824","31","dB","2","10","Operational"
1018.00,"21","Radar data","021144","Altimeter rain flag",,"Flag table","0","0","2","Flag table","0","1","Operational"
1019.00,"21","Radar data","021145","Ku band automatic gain control",,"dB","2","0","13","dB","2","4","Operational"
1020.00,"21","Radar data","021146","RMS Ku band automatic gain control",,"dB","2","0","8","dB","2","3","Operational"
1021.00,"21","Radar data","021147","Number of valid points for Ku band automatic gain control",,"Numeric","0","0","5","Numeric","0","2","Operational"
1022.00,"21","Radar data","021150","Beam co-location",,"Code table","0","0","2","Code table","0","1","Operational"
1023.00,"21","Radar data","021151","Estimated error in sigma-0 at 40 degrees incidence angle",,"dB","2","0","9","dB","2","3","Operational"
1024.00,"21","Radar data","021152","Slope at 40 degrees incidence angle",,"dB/deg","2","-80","7","dB/deg","2","2","Operational"
1025.00,"21","Radar data","021153","Estimated error in slope at 40 degrees incidence angle",,"dB/deg","2","-40","6","dB/deg","2","2","Operational"
1026.00,"21","Radar data","021154","Soil moisture sensitivity",,"dB","2","0","12","dB","2","4","Operational"
1027.00,"21","Radar data","021155","Wind vector cell quality",,"Flag table","0","0","24","Flag table","0","8","Operational"
1028.00,"21","Radar data","021156","Backscatter distance",,"Numeric","1","-4096","13","Numeric","1","4","Operational"
1029.00,"21","Radar data","021157","Loss per unit length of atmosphere used",,"dB/m","10","0","22","dB/m","10","7","Operational"
1030.00,"21","Radar data","021158","ASCAT KP quality estimate",,"Code table","0","0","2","Code table","0","1","Operational"
1031.00,"21","Radar data","021159","ASCAT sigma-0 usability",,"Code table","0","0","2","Code table","0","1","Operational"
1032.00,"21","Radar data","021160","ASCAT use of synthetic data",,"Numeric","3","0","10","Numeric","3","4","Operational"
1033.00,"21","Radar data","021161","ASCAT synthetic data quality",,"Numeric","3","0","10","Numeric","3","4","Operational"
1034.00,"21","Radar data","021162","ASCAT satellite orbit and attitude quality",,"Numeric","3","0","10","Numeric","3","4","Operational"
1035.00,"21","Radar data","021163","ASCAT solar array reflection contamination",,"Numeric","3","0","10","Numeric","3","4","Operational"
1036.00,"21","Radar data","021164","ASCAT telemetry presence and quality",,"Numeric","3","0","10","Numeric","3","4","Operational"
1037.00,"21","Radar data","021165","ASCAT extrapolated reference function presence",,"Numeric","3","0","10","Numeric","3","4","Operational"
1038.00,"21","Radar data","021166","Land fraction",,"Numeric","3","0","10","Numeric","3","4","Operational"
1039.00,"21","Radar data","021169","Ice presence indicator",,"Code table","0","0","2","Code table","0","1","Operational"
1040.00,"21","Radar data","021170","C band corrected ocean backscatter coefficient",,"dB","2","-32768","16","dB","2","5","Operational"
1041.00,"21","Radar data","021171","RMS C band corrected ocean backscatter coefficient",,"dB","2","-32768","16","dB","2","5","Operational"
1042.00,"21","Radar data","021172","C band net instrumental correction for AGC",,"dB","2","-2048","12","dB","2","4","Operational"
1043.00,"21","Radar data","021173","C band automatic gain control",,"dB","2","0","13","dB","2","4","Operational"
1044.00,"21","Radar data","021174","RMS C band automatic gain control",,"dB","2","0","9","dB","2","3","Operational"
1045.00,"21","Radar data","021175","Number of valid points for C band automatic gain control",,"Numeric","0","0","10","Numeric","0","4","Operational"
1046.00,"22","Oceanographic elements","022001","Direction of waves (degree true)",,"deg","0","0","9","deg","0","3","Operational"
1047.00,"22","Oceanographic elements","022002","Direction of wind waves (degree true)",,"deg","0","0","9","deg","0","3","Operational"
1048.00,"22","Oceanographic elements","022003","Direction of swell waves (degree true)",,"deg","0","0","9","deg","0","3","Operational"
1049.00,"22","Oceanographic elements","022004","Direction of current (degree true)","(see Note 7)#BUFR_15_1_1_TableB.doc#BC_Cls22","deg","0","0","9","deg","0","3","Operational"
1050.00,"22","Oceanographic elements","022005","Direction of sea surface current (degree true)",,"deg","0","0","9","deg","0","3","Operational"
1051.00,"22","Oceanographic elements","022011","Period of waves",,"s","0","0","6","s","0","2","Operational"
1052.00,"22","Oceanographic elements","022012","Period of wind waves",,"s","0","0","6","s","0","2","Operational"
1053.00,"22","Oceanographic elements","022013","Period of swell waves",,"s","0","0","6","s","0","2","Operational"
1054.00,"22","Oceanographic elements","022021","Height of waves",,"m","1","0","10","m","1","4","Operational"
1055.00,"22","Oceanographic elements","022022","Height of wind waves",,"m","1","0","10","m","1","4","Operational"
1056.00,"22","Oceanographic elements","022023","Height of swell waves",,"m","1","0","10","m","1","4","Operational"
1057.00,"22","Oceanographic elements","022025","Standard deviation wave height",,"m","2","0","10","m","2","4","Operational"
1058.00,"22","Oceanographic elements","022026","Standard deviation of significant wave height",,"m","2","0","10","m","2","4","Operational"
1059.00,"22","Oceanographic elements","022031","Speed of current",,"m/s","2","0","13","m/s","2","4","Operational"
1060.00,"22","Oceanographic elements","022032","Speed of sea surface current",,"m/s","2","0","13","m/s","2","4","Operational"
1061.00,"22","Oceanographic elements","022035","Tidal elevation with respect to local chart datum",,"m","2","0","14","m","2","4","Operational"
1062.00,"22","Oceanographic elements","022036","Meteorological residual tidal elevation (surge or offset)",,"m","2","0","14","m","2","4","Operational"
1063.00,"22","Oceanographic elements","022037","Tidal elevation with respect to national land datum",,"m","3","-10000","15","m","3","5","Operational"
1064.00,"22","Oceanographic elements","022038","Tidal elevation with respect to local chart datum",,"m","3","-10000","15","m","3","5","Operational"
1065.00,"22","Oceanographic elements","022039","Meteorological residual tidal elevation (surge or offset)","(see Note 4)#BUFR_15_1_1_TableB.doc#BC_Cls22","m","3","-5000","13","m","3","4","Operational"
1066.00,"22","Oceanographic elements","022040","Meteorological residual tidal elevation (surge or offset)","(see Note 4)#BUFR_15_1_1_TableB.doc#BC_Cls22","m","3","-5000","14","m","3","5","Operational"
1067.00,"22","Oceanographic elements","022041","Sea-surface temperature (15-day running mean)",,"K","1","0","12","K","1","4","Operational"
1068.00,"22","Oceanographic elements","022042","Sea/water temperature",,"K","1","0","12","K","1","4","Operational"
1069.00,"22","Oceanographic elements","022043","Sea/water temperature",,"K","2","0","15","K","2","5","Operational"
1070.00,"22","Oceanographic elements","022044","Sound velocity",,"m/s","1","0","14","m/s","1","5","Operational"
1071.00,"22","Oceanographic elements","022045","Sea/water temperature",,"K","3","0","19","K","3","6","Operational"
1072.00,"22","Oceanographic elements","022046","Sea ice fraction",,"Numeric","2","0","7","Numeric","2","3","Operational"
1073.00,"22","Oceanographic elements","022049","Sea surface temperature",,"K","2","0","15","K","2","5","Operational"
1074.00,"22","Oceanographic elements","022050","Standard deviation sea-surface temperature",,"K","2","0","8","K","2","3","Operational"
1075.00,"22","Oceanographic elements","022055","Float cycle number",,"Numeric","0","0","10","Numeric","0","3","Operational"
1076.00,"22","Oceanographic elements","022056","Direction of profile",,"Code table","0","0","2","Code table","0","1","Operational"
1077.00,"22","Oceanographic elements","022059","Sea surface salinity",,"0/00","2","0","14","0/00","2","5","Operational"
1078.00,"22","Oceanographic elements","022060","Lagrangian drifter drogue status",,"Code table","0","0","3","Code table","0","1","Operational"
1079.00,"22","Oceanographic elements","022061","State of the sea",,"Code table","0","0","4","Code table","0","2","Operational"
1080.00,"22","Oceanographic elements","022062","Salinity",,"0/00","2","0","14","0/00","2","5","Operational"
1081.00,"22","Oceanographic elements","022063","Total water depth",,"m","0","0","14","m","0","5","Operational"
1082.00,"22","Oceanographic elements","022064","Salinity",,"0/00","3","0","17","0/00","3","6","Operational"
