#
# BUFR Table D
# hand modified from B_TableD_LATEST.xls file from AShimazaki@wmo.int Dec 15, 2009
# mods:
# 1)
# 1932,07,307091,(BUFR template for surface observations from one-hour period with national and WMO station identification),302175,"Intensity of precipitation, size of precipitation element",Operational
# should be:
# 1932,07,307091,(BUFR template for surface observations from one-hour period with national and WMO station identification),302075,"Intensity of precipitation, size of precipitation element",Operational
# 
#
SNo,Category,FXY1,enElementName1,FXY2,enElementName2,Status
2564,09,309066,(Standard and significant levels),010009,Geopotential height,Operational
2565,09,309066,(Standard and significant levels),010007,Height,Operational
2566,09,309066,(Standard and significant levels),011002,Wind speed,Operational
2567,09,309066,(Standard and significant levels),011001,Wind direction,Operational
2568,10,310001,(Satellite - brightness temperature),301042,"Identification, method, date/time",Operational
2569,10,310001,(Satellite - brightness temperature),303031,"Significance data, land/sea, skin temperature",Operational
2570,10,310001,(Satellite - brightness temperature),303032,Cloud,Operational
2571,10,310001,(Satellite - brightness temperature),101026,Replicate 1 descriptor 26 times,Operational
2572,10,310001,(Satellite - brightness temperature),303025,Satellite channel and brightness temperature,Operational
2573,10,310002,(Satellite - low level),301042,"Identification, method, date/time",Operational
2574,10,310002,(Satellite - low level),303031,"Significance data, land/sea, skin temperature",Operational
2575,10,310002,(Satellite - low level),303032,Cloud,Operational
2576,10,310002,(Satellite - low level),101009,Replicate 1 descriptor 9 times,Operational
2577,10,310002,(Satellite - low level),303023,Layer mean temperature,Operational
2578,10,310003,(Satellite - high level),301042,"Identification, method, date/time",Operational
2579,10,310003,(Satellite - high level),303031,"Significance data, land/sea, skin temperature",Operational
2580,10,310003,(Satellite - high level),303032,Cloud,Operational
2581,10,310003,(Satellite - high level),101006,Replicate 1 descriptor 6 times,Operational
2582,10,310003,(Satellite - high level),303023,Layer mean temperature,Operational
2583,10,310004,(Satellite - precipitable water),301042,"Identification, method, date/time",Operational
2584,10,310004,(Satellite - precipitable water),303031,"Significance data, land/sea, skin temperature",Operational
2585,10,310004,(Satellite - precipitable water),303032,Cloud,Operational
2586,10,310004,(Satellite - precipitable water),101003,Replicate 1 descriptor 3 times,Operational
2587,10,310004,(Satellite - precipitable water),303024,Precipitable water,Operational
2588,10,310005,,301042,"Identification, method, date/time",Operational
2589,10,310005,,303031,"Significance data, land/sea, skin temperature",Operational
2590,10,310005,,303033,Cloud,Operational
2591,10,310005,,101000,Delayed replication of 1 descriptor,Operational
2592,10,310005,,031001,Delayed descriptor replication factor,Operational
2593,10,310005,,303025,Satellite channel and brightness temperature,Operational
2594,10,310006,,301042,"Identification, method, date/time",Operational
2595,10,310006,,303031,"Significance data, land/sea, skin temperature",Operational
2596,10,310006,,303033,Cloud,Operational
2597,10,310006,,101000,Delayed replication of 1 descriptor,Operational
2598,10,310006,,031001,Delayed descriptor replication factor,Operational
2599,10,310006,,303023,Layer mean temperature,Operational
2600,10,310007,,301042,"Identification, method, date/time",Operational
2601,10,310007,,303031,"Significance data, land/sea, skin temperature",Operational
2602,10,310007,,303033,Cloud,Operational
2603,10,310007,,101000,Delayed replication of 1 descriptor,Operational
2604,10,310007,,031001,Delayed descriptor replication factor,Operational
2605,10,310007,,303024,Precipitable water,Operational
2606,10,310008,(ATOVS HIRS report),310011,ATOVS field of view variables,Operational
2607,10,310008,(ATOVS HIRS report),101019,Replicate 1 descriptor 19 times,Operational
2608,10,310008,(ATOVS HIRS report),310012,ATOVS channel variables,Operational
2609,10,310008,(ATOVS HIRS report),002150,TOVS/ATOVS/AVHRR instrumentation channel number,Operational
2610,10,310008,(ATOVS HIRS report),025079,Albedo-radiance solar filtered irradiance for ATOVS,Operational
2611,10,310008,(ATOVS HIRS report),025080,Albedo-radiance equivalent filter width for ATOVS,Operational
2612,10,310008,(ATOVS HIRS report),033032,Channel quality flags for ATOVS,Operational
2613,10,310008,(ATOVS HIRS report),014045,Channel radiance,Operational
2614,10,310009,(ATOVS AMSU-A report),310011,ATOVS field of view variables,Operational
2615,10,310009,(ATOVS AMSU-A report),101015,Replicate 1 descriptor 15 times,Operational
2616,10,310009,(ATOVS AMSU-A report),310012,ATOVS channel variables,Operational
2617,10,310010,(ATOVS AMSU-B/MHS report),310011,ATOVS field of view variables,Operational
2618,10,310010,(ATOVS AMSU-B/MHS report),101005,Replicate 1 descriptor 5 times,Operational
2619,10,310010,(ATOVS AMSU-B/MHS report),310012,ATOVS channel variables,Operational
2620,10,310011,(ATOVS field of view variables),008070,TOVS/ATOVS product qualifier,Operational
2621,10,310011,(ATOVS field of view variables),001033,Identification of originating/generating centre,Operational
2622,10,310011,(ATOVS field of view variables),001034,Identification of originating/generating centre,Operational
2623,10,310011,(ATOVS field of view variables),008070,TOVS/ATOVS product qualifier,Operational
2624,10,310011,(ATOVS field of view variables),001033,Identification of originating/generating centre,Operational
2625,10,310011,(ATOVS field of view variables),001034,Identification of originating/generating centre,Operational
2626,10,310011,(ATOVS field of view variables),001007,Satellite Id,Operational
2627,10,310011,(ATOVS field of view variables),002048,Satellite sensor indicator,Operational
2628,10,310011,(ATOVS field of view variables),005040,Orbit number,Operational
2629,10,310011,(ATOVS field of view variables),025075,Satellite antenna corrections version number,Operational
2630,10,310011,(ATOVS field of view variables),201133,Change width,Operational
2631,10,310011,(ATOVS field of view variables),005041,Scan line number,Operational
2632,10,310011,(ATOVS field of view variables),201000,Change width,Operational
2633,10,310011,(ATOVS field of view variables),005043,Field of view number,Operational
2634,10,310011,(ATOVS field of view variables),025070,Major frame count,Operational
2635,10,310011,(ATOVS field of view variables),033030,Scan line status flags for ATOVS,Operational
2636,10,310011,(ATOVS field of view variables),033031,Scan line quality flags for ATOVS,Operational
2637,10,310011,(ATOVS field of view variables),004001,Year,Operational
2638,10,310011,(ATOVS field of view variables),004002,Month,Operational
2639,10,310011,(ATOVS field of view variables),004003,Day,Operational
2640,10,310011,(ATOVS field of view variables),004004,Hour,Operational
2641,10,310011,(ATOVS field of view variables),004005,Minute,Operational
2642,10,310011,(ATOVS field of view variables),202131,Change scale,Operational
2643,10,310011,(ATOVS field of view variables),201138,Change width,Operational
2644,10,310011,(ATOVS field of view variables),004006,Second,Operational
2645,10,310011,(ATOVS field of view variables),201000,Change width,Operational
2646,10,310011,(ATOVS field of view variables),202000,Change scale,Operational
2647,10,310011,(ATOVS field of view variables),005001,Latitude,Operational
2648,10,310011,(ATOVS field of view variables),006001,Longitude,Operational
2649,10,310011,(ATOVS field of view variables),202126,Change scale,Operational
2650,10,310011,(ATOVS field of view variables),007001,Height of station,Operational
2651,10,310011,(ATOVS field of view variables),202000,Change scale,Operational
2652,10,310011,(ATOVS field of view variables),007024,Satellite zenith angle,Operational
2653,10,310011,(ATOVS field of view variables),005021,Satellite azimuth,Operational
2654,10,310011,(ATOVS field of view variables),007025,Solar zenith angle,Operational
2655,10,310011,(ATOVS field of view variables),005022,Solar azimuth,Operational
2656,10,310011,(ATOVS field of view variables),033033,Field of view quality flags for ATOVS,Operational
2657,10,310011,(ATOVS field of view variables),002151,Radiometer identifier,Operational
2658,10,310011,(ATOVS field of view variables),012064,Instrument temperature,Operational
2659,10,310011,(ATOVS field of view variables),002151,Radiometer identifier,Operational
2660,10,310011,(ATOVS field of view variables),012064,Instrument temperature,Operational
2661,10,310011,(ATOVS field of view variables),002151,Radiometer identifier,Operational
2662,10,310011,(ATOVS field of view variables),012064,Instrument temperature,Operational
2663,10,310011,(ATOVS field of view variables),002151,Radiometer identifier,Operational
2664,10,310011,(ATOVS field of view variables),012064,Instrument temperature,Operational
2665,10,310012,(ATOVS channel variables),002150,TOVS/ATOVS/AVHRR instrumentation channel number,Operational
2666,10,310012,(ATOVS channel variables),025076,Log-10 of (temperature-radiance central wavenumber) for ATOVS,Operational
2667,10,310012,(ATOVS channel variables),025077,Bandwidth correction coefficient 1 for ATOVS,Operational
2668,10,310012,(ATOVS channel variables),025078,Bandwidth correction coefficient 2 for ATOVS,Operational
2669,10,310012,(ATOVS channel variables),033032,Channel quality flags for ATOVS,Operational
2670,10,310012,(ATOVS channel variables),201132,Change width,Operational
2671,10,310012,(ATOVS channel variables),202129,Change scale,Operational
2672,10,310012,(ATOVS channel variables),012063,Brightness temperature,Operational
2673,10,310012,(ATOVS channel variables),202000,Change scale,Operational
2674,10,310012,(ATOVS channel variables),201000,Change width,Operational
2675,10,310013,(AVHRR (GAC) report),001007,Satellite ID,Operational
2676,10,310013,(AVHRR (GAC) report),005040,Orbit number,Operational
2677,10,310013,(AVHRR (GAC) report),004001,Year,Operational
2678,10,310013,(AVHRR (GAC) report),004002,Month,Operational
2679,10,310013,(AVHRR (GAC) report),004003,Day,Operational
2680,10,310013,(AVHRR (GAC) report),004004,Hour,Operational
2681,10,310013,(AVHRR (GAC) report),004005,Minute,Operational
2682,10,310013,(AVHRR (GAC) report),004006,Second,Operational
2683,10,310013,(AVHRR (GAC) report),005001,Latitude,Operational
2684,10,310013,(AVHRR (GAC) report),006001,Longitude,Operational
2685,10,310013,(AVHRR (GAC) report),007025,Solar zenith angle,Operational
2686,10,310013,(AVHRR (GAC) report),005043,Field of view number,Operational
2687,10,310013,(AVHRR (GAC) report),025085,Fraction of clear pixels in HIRS field of view,Operational
2688,10,310013,(AVHRR (GAC) report),201131,Change width,Operational
2689,10,310013,(AVHRR (GAC) report),202129,Change scale,Operational
2690,10,310013,(AVHRR (GAC) report),002150,TOVS/ATOVS/AVHRR instrumentation channel number,Operational
2691,10,310013,(AVHRR (GAC) report),008023,First order statistics,Operational
2692,10,310013,(AVHRR (GAC) report),008072,Pixel(s) type,Operational
2693,10,310013,(AVHRR (GAC) report),014027,Albedo,Operational
2694,10,310013,(AVHRR (GAC) report),008072,Pixel(s) type,Operational
2695,10,310013,(AVHRR (GAC) report),014027,Albedo,Operational
2696,10,310013,(AVHRR (GAC) report),002150,TOVS/ATOVS/AVHRR instrumentation channel number,Operational
2697,10,310013,(AVHRR (GAC) report),008023,First order statistics,Operational
2698,10,310013,(AVHRR (GAC) report),008072,Pixel(s) type,Operational
2699,10,310013,(AVHRR (GAC) report),014027,Albedo,Operational
