#
# BUFR Table D
# hand modified from B_TableD.xls file from AShimazaki@wmo.int Dec 01, 2009
#
SNo,Category,FXY1,enElementName1,FXY2,enElementName2
2082,09,309062,(Raw GPS unsmoothed wind),033015,Data quality-check indicator (for longitude)
2083,09,309062,(Raw GPS unsmoothed wind),007007,Height
2084,09,309062,(Raw GPS unsmoothed wind),033035,Manual/automatic quality control (for height)
2085,09,309062,(Raw GPS unsmoothed wind),033015,Data quality-check indicator (for height)
2086,09,309062,(Raw GPS unsmoothed wind),011003,U-component
2087,09,309062,(Raw GPS unsmoothed wind),033035,Manual/automatic quality control (for U-component)
2088,09,309062,(Raw GPS unsmoothed wind),033015,Data quality-check indicator (for U-component)
2089,09,309062,(Raw GPS unsmoothed wind),011004,V-component
2090,09,309062,(Raw GPS unsmoothed wind),033035,Manual/automatic quality control (for V-component)
2091,09,309062,(Raw GPS unsmoothed wind),033015,Data quality-check indicator (for V-component)
2092,09,309062,(Raw GPS unsmoothed wind),033007,Percent confidence (for raw GPS unsmoothed wind)
2093,09,309063,(Raw GPS smoothed wind),301120,Radiosonde abbreviated header and launch information
2094,09,309063,(Raw GPS smoothed wind),008041,"Data significance (6 = ""flight level observation"" )"
2095,09,309063,(Raw GPS smoothed wind),301122,Date/time (to hundredths of second) sequence
2096,09,309063,(Raw GPS smoothed wind),005001,Latitude (high accuracy)
2097,09,309063,(Raw GPS smoothed wind),033035,Manual/automatic quality control (for latitude)
2098,09,309063,(Raw GPS smoothed wind),033015,Data quality-check indicator (for latitude)
2099,09,309063,(Raw GPS smoothed wind),006001,Longitude (high accuracy)
2100,09,309063,(Raw GPS smoothed wind),033035,Manual/automatic quality control (for longitude)
2101,09,309063,(Raw GPS smoothed wind),033015,Data quality-check indicator (for longitude)
2102,09,309063,(Raw GPS smoothed wind),007007,Height
2103,09,309063,(Raw GPS smoothed wind),033035,Manual/automatic quality control (for height)
2104,09,309063,(Raw GPS smoothed wind),033015,Data quality-check indicator (for height)
2105,09,309063,(Raw GPS smoothed wind),011003,U-component
2106,09,309063,(Raw GPS smoothed wind),033035,Manual/automatic quality control (for U-component)
2107,09,309063,(Raw GPS smoothed wind),033015,Data quality-check indicator (for U-component)
2108,09,309063,(Raw GPS smoothed wind),011004,V-component
2109,09,309063,(Raw GPS smoothed wind),033035,Manual/automatic quality control (for V-component)
2110,09,309063,(Raw GPS smoothed wind),033015,Data quality-check indicator (for V-component)
2111,09,309063,(Raw GPS smoothed wind),033007,Percent confidence (for raw GPS smoothed wind)
2112,09,309064,(Processed PTU),301120,Radiosonde abbreviated header and launch information
2113,09,309064,(Processed PTU),008041,"Data significance (6 = ""flight level observation"" )"
2114,09,309064,(Processed PTU),301122,Date/time (to hundredths of second)
2115,09,309064,(Processed PTU),201131,Change data width
2116,09,309064,(Processed PTU),202129,Change scale
2117,09,309064,(Processed PTU),104002,Replicate 4 descriptors 2 times
2118,09,309064,(Processed PTU),025069,Flight level pressure correction
2119,09,309064,(Processed PTU),007004,Pressure
2120,09,309064,(Processed PTU),033035,Manual/automatic quality control (for pressure)
2121,09,309064,(Processed PTU),033015,Data quality-check indicator (for pressure)
2122,09,309064,(Processed PTU),013003,Relative humidity
2123,09,309064,(Processed PTU),033035,Manual/automatic quality control (for relative humidity)
2124,09,309064,(Processed PTU),033015,Data quality-check indicator (for relative humidity)
2125,09,309064,(Processed PTU),202000,Cancel change scale
2126,09,309064,(Processed PTU),201000,Cancel change data width
2127,09,309064,(Processed PTU),104002,Replicate 4 descriptors 2 times
2128,09,309064,(Processed PTU),002013,Solar and infrared radiation correction
2129,09,309064,(Processed PTU),012101,Temperature/dry bulb temperature
2130,09,309064,(Processed PTU),033035,Manual/automatic quality control (for temperature)
2131,09,309064,(Processed PTU),033015,Data quality-check indicator (for temperature)
2132,09,309064,(Processed PTU),012103,Dew-point temperature
2133,09,309064,(Processed PTU),033035,Manual/automatic quality control (for dew-point temperature)
2134,09,309064,(Processed PTU),033015,Data quality-check indicator (for dew-point temperature)
2135,09,309064,(Processed PTU),010009,Geopotential height
2136,09,309064,(Processed PTU),033035,Manual/automatic quality control (for geopotential height)
2137,09,309064,(Processed PTU),033015,Data quality-check indicator (for geopotential height)
2138,09,309065,(Processed GPS),301120,Radiosonde abbreviated header and launch information
2139,09,309065,(Processed GPS),008041,"Data significance (6 = ""flight level observation"" )"
2140,09,309065,(Processed GPS),301122,Date/time (to hundredths of second)
2141,09,309065,(Processed GPS),005001,Latitude (high accuracy)
2142,09,309065,(Processed GPS),033035,Manual/automatic quality control (for latitude)
2143,09,309065,(Processed GPS),033015,Data quality-check indicator (for latitude)
2144,09,309065,(Processed GPS),006001,Longitude (high accuracy)
2145,09,309065,(Processed GPS),033035,Manual/automatic quality control (for longitude)
2146,09,309065,(Processed GPS),033015,Data quality-check indicator (for longitude)
2147,09,309065,(Processed GPS),007007,Height
2148,09,309065,(Processed GPS),033035,Manual/automatic quality control (for height)
2149,09,309065,(Processed GPS),033015,Data quality-check indicator (for height)
2150,09,309065,(Processed GPS),011003,U-component
2151,09,309065,(Processed GPS),033035,Manual/automatic quality control (for U-component)
2152,09,309065,(Processed GPS),033015,Data quality-check indicator (for U-component)
2153,09,309065,(Processed GPS),011004,V-component
2154,09,309065,(Processed GPS),033035,Manual/automatic quality control (for V-component)
2155,09,309065,(Processed GPS),033015,Data quality-check indicator (for V-component)
2156,09,309066,(Standard and significant levels),301120,Radiosonde abbreviated header and launch information
2157,09,309066,(Standard and significant levels),008041,"Data significance (6 = ""flight level observation"" )"
2158,09,309066,(Standard and significant levels),301122,Date/time (to hundredths of second)
2159,09,309066,(Standard and significant levels),008040,Flight level significance
2160,09,309066,(Standard and significant levels),201131,Change data width
2161,09,309066,(Standard and significant levels),202129,Change scale
2162,09,309066,(Standard and significant levels),025069,Flight level pressure correction
2163,09,309066,(Standard and significant levels),007004,Pressure
2164,09,309066,(Standard and significant levels),013003,Relative humidity
2165,09,309066,(Standard and significant levels),202000,Cancel change scale
2166,09,309066,(Standard and significant levels),201000,Cancel change data width
2167,09,309066,(Standard and significant levels),002013,Solar and infrared radiation correction
2168,09,309066,(Standard and significant levels),012101,Temperature/dry bulb temperature
2169,09,309066,(Standard and significant levels),012103,Dew-point temperature
2170,09,309066,(Standard and significant levels),010009,Geopotential height
2171,09,309066,(Standard and significant levels),010007,Height
2172,09,309066,(Standard and significant levels),011002,Wind speed
2173,09,309066,(Standard and significant levels),011001,Wind direction
2174,10,310001,(Satellite - brightness temperature),301042,"Identification, method, date/time"
2175,10,310001,(Satellite - brightness temperature),303031,"Significance data, land/sea, skin temperature"
2176,10,310001,(Satellite - brightness temperature),303032,Cloud
2177,10,310001,(Satellite - brightness temperature),101026,Replicate 1 descriptor 26 times
2178,10,310001,(Satellite - brightness temperature),303025,Satellite channel and brightness temperature
2179,10,310002,(Satellite - low level),301042,"Identification, method, date/time"
2180,10,310002,(Satellite - low level),303031,"Significance data, land/sea, skin temperature"
2181,10,310002,(Satellite - low level),303032,Cloud
2182,10,310002,(Satellite - low level),101009,Replicate 1 descriptor 9 times
2183,10,310002,(Satellite - low level),303023,Layer mean temperature
2184,10,310003,(Satellite - high level),301042,"Identification, method, date/time"
2185,10,310003,(Satellite - high level),303031,"Significance data, land/sea, skin temperature"
2186,10,310003,(Satellite - high level),303032,Cloud
2187,10,310003,(Satellite - high level),101006,Replicate 1 descriptor 6 times
2188,10,310003,(Satellite - high level),303023,Layer mean temperature
2189,10,310004,(Satellite - precipitable water),301042,"Identification, method, date/time"
2190,10,310004,(Satellite - precipitable water),303031,"Significance data, land/sea, skin temperature"
2191,10,310004,(Satellite - precipitable water),303032,Cloud
2192,10,310004,(Satellite - precipitable water),101003,Replicate 1 descriptor 3 times
2193,10,310004,(Satellite - precipitable water),303024,Precipitable water
2194,10,310005,,301042,"Identification, method, date/time"
2195,10,310005,,303031,"Significance data, land/sea, skin temperature"
2196,10,310005,,303033,Cloud
2197,10,310005,,101000,Delayed replication of 1 descriptor
2198,10,310005,,031001,Delayed descriptor replication factor
2199,10,310005,,303025,Satellite channel and brightness temperature
2200,10,310006,,301042,"Identification, method, date/time"
2201,10,310006,,303031,"Significance data, land/sea, skin temperature"
2202,10,310006,,303033,Cloud
2203,10,310006,,101000,Delayed replication of 1 descriptor
2204,10,310006,,031001,Delayed descriptor replication factor
2205,10,310006,,303023,Layer mean temperature
2206,10,310007,,301042,"Identification, method, date/time"
2207,10,310007,,303031,"Significance data, land/sea, skin temperature"
2208,10,310007,,303033,Cloud
2209,10,310007,,101000,Delayed replication of 1 descriptor
2210,10,310007,,031001,Delayed descriptor replication factor
2211,10,310007,,303024,Precipitable water
2212,10,310008,(ATOVS HIRS report),310011,ATOVS field of view variables
2213,10,310008,(ATOVS HIRS report),101019,Replicate 1 descriptor 19 times
2214,10,310008,(ATOVS HIRS report),310012,ATOVS channel variables
2215,10,310008,(ATOVS HIRS report),002150,TOVS/ATOVS/AVHRR instrumentation channel number
2216,10,310008,(ATOVS HIRS report),025079,Albedo-radiance solar filtered irradiance for ATOVS
2217,10,310008,(ATOVS HIRS report),025080,Albedo-radiance equivalent filter width for ATOVS
2218,10,310008,(ATOVS HIRS report),033032,Channel quality flags for ATOVS
2219,10,310008,(ATOVS HIRS report),014045,Channel radiance
2220,10,310009,(ATOVS AMSU-A report),310011,ATOVS field of view variables
2221,10,310009,(ATOVS AMSU-A report),101015,Replicate 1 descriptor 15 times
2222,10,310009,(ATOVS AMSU-A report),310012,ATOVS channel variables
2223,10,310010,(ATOVS AMSU-B/MHS report),310011,ATOVS field of view variables
2224,10,310010,(ATOVS AMSU-B/MHS report),101005,Replicate 1 descriptor 5 times
2225,10,310010,(ATOVS AMSU-B/MHS report),310012,ATOVS channel variables
2226,10,310011,(ATOVS field of view variables),008070,TOVS/ATOVS product qualifier
